ID,GENDER,AGE,MARITAL_STATUS,PROFESSION
11298,M,29,Single,Sales
11299,M,29,Single,Sales
11300,F,44,Married,Other
11301,F,35,Single,Other
11302,M,34,Married,Other
11303,M,34,Married,Other
11304,M,26,Single,Sales
11305,M,42,Married,Other
11306,M,25,Married,Other
11307,F,31,Married,Other
11308,F,37,Single,Professional
11309,F,31,Married,Other
11310,M,19,Single,Student
11311,M,43,Married,Other
11312,M,38,Married,Trades
11313,M,38,Married,Trades
11314,M,28,Married,Other
11315,F,38,Single,Professional
11316,M,49,Unspecified,Trades
11317,M,33,Married,Professional
11318,M,33,Married,Professional
11319,M,46,Married,Professional
11320,M,30,Single,Other
11321,M,30,Single,Other
11322,M,30,Single,Other
11323,M,30,Single,Other
11324,F,28,Single,Other
11325,F,20,Single,Other
11326,M,23,Single,Sales
11327,M,44,Married,Sales
11328,M,44,Married,Sales
11329,M,37,Single,Sales
11330,M,37,Single,Sales
11331,F,42,Married,Other
11332,F,42,Married,Other
11333,M,38,Married,Executive
11334,M,27,Married,Other
11335,F,31,Married,Other
11336,M,35,Married,Trades
11337,M,35,Married,Trades
11338,M,35,Married,Trades
11339,F,34,Married,Executive
11340,F,44,Married,Other
11341,M,35,Married,Other
11342,F,25,Single,Professional
11343,M,29,Single,Other
11344,M,29,Single,Other
11345,M,25,Single,Professional
11346,M,26,Single,Other
11347,F,19,Single,Professional
11348,M,33,Married,Professional
11349,F,35,Married,Other
11350,F,35,Married,Other
11351,F,48,Married,Executive
11352,M,27,Single,Sales
11353,M,43,Married,Executive
11354,M,43,Married,Executive
11355,F,25,Single,Other
11356,F,48,Unspecified,Hospitality
11357,F,48,Unspecified,Hospitality
11358,M,27,Married,Sales
11359,M,19,Single,Trades
11360,M,19,Single,Trades
11361,M,19,Single,Trades
11362,M,36,Married,Executive
11363,M,36,Married,Executive
11364,F,41,Married,Executive
11365,F,23,Single,Other
11366,M,40,Married,Other
11367,F,49,Married,Other
11368,F,21,Single,Other
11369,F,24,Single,Student
11370,F,49,Married,Other
11371,F,49,Married,Other
11372,F,27,Married,Other
11373,M,42,Married,Other
11374,M,42,Married,Other
11375,F,21,Single,Retail
11376,M,41,Married,Other
11377,M,27,Single,Other
11378,M,27,Single,Other
11379,F,20,Single,Other
11380,F,23,Single,Student
11381,M,29,Single,Other
11382,F,23,Single,Retail
11383,M,49,Unspecified,Other
11384,F,29,Single,Sales
11385,F,26,Married,Retail
11386,M,30,Married,Other
11387,M,30,Married,Other
11388,F,26,Single,Sales
11389,M,50,Married,Professional
11390,M,50,Married,Professional
11391,M,27,Married,Other
11392,M,27,Married,Other
11393,M,49,Married,Professional
11394,M,22,Single,Sales
11395,M,35,Married,Sales
11396,F,59,Married,Other
11397,M,37,Married,Trades
11398,F,39,Married,Other
11399,F,39,Married,Other
11400,M,28,Single,Professional
11401,M,28,Single,Professional
11402,M,40,Married,Other
11403,M,40,Married,Other
11404,M,40,Married,Other
11405,M,26,Single,Trades
11406,M,26,Single,Trades
11407,F,39,Married,Professional
11408,M,42,Single,Professional
11409,M,42,Single,Professional
11410,M,20,Single,Retail
11411,M,20,Single,Retail
11412,F,24,Single,Other
11413,F,24,Single,Other
11414,M,36,Married,Executive
11415,F,30,Married,Other
11416,F,30,Married,Other
11417,F,30,Married,Other
11418,M,51,Married,Retired
11419,M,51,Married,Retired
11420,M,29,Single,Other
11421,M,29,Single,Other
11422,M,21,Single,Other
11423,M,28,Single,Trades
11424,F,30,Married,Professional
11425,F,22,Single,Student
11426,F,22,Single,Student
11427,M,38,Single,Sales
11428,F,36,Married,Professional
11429,F,36,Married,Professional
11430,F,28,Single,Professional
11431,M,29,Single,Executive
11432,M,37,Married,Student
11433,M,37,Married,Student
11434,M,38,Married,Sales
11435,M,53,Married,Professional
11436,M,53,Married,Professional
11437,M,53,Married,Professional
11438,M,33,Married,Other
11439,F,31,Single,Retail
11440,F,44,Unspecified,Hospitality
11441,F,20,Single,Professional
11442,F,35,Married,Other
11443,F,33,Married,Professional
11444,M,36,Married,Other
11445,F,48,Married,Other
11446,F,27,Single,Sales
11447,F,27,Single,Sales
11448,M,31,Married,Other
11449,M,31,Married,Other
11450,M,31,Married,Other
11451,M,31,Married,Other
11452,M,24,Single,Sales
11453,M,20,Single,Professional
11454,F,28,Married,Sales
11455,F,30,Married,Executive
11456,F,29,Single,Retail
11457,M,36,Married,Other
11458,M,36,Married,Other
11459,F,20,Single,Retail
11460,M,19,Single,Student
11461,M,28,Single,Other
11462,M,28,Single,Other
11463,F,20,Single,Other
11464,F,34,Married,Other
11465,F,34,Married,Other
11466,F,22,Single,Sales
11467,M,23,Single,Student
11468,M,42,Married,Other
11469,M,42,Married,Other
11470,M,42,Married,Other
11471,F,19,Single,Other
11472,F,19,Single,Other
11473,M,39,Single,Executive
11474,M,39,Single,Executive
11475,M,35,Married,Executive
11476,M,27,Single,Trades
11477,F,29,Married,Retail
11478,F,20,Single,Other
11479,M,23,Single,Trades
11480,M,41,Single,Executive
11481,M,41,Single,Executive
11482,M,46,Unspecified,Other
11483,M,46,Unspecified,Other
11484,M,46,Unspecified,Other
11485,M,46,Unspecified,Other
11486,M,23,Single,Student
11487,M,35,Married,Trades
11488,M,30,Married,Executive
11489,M,44,Married,Other
11490,M,33,Married,Sales
11491,F,30,Married,Other
11492,M,35,Single,Other
11493,F,22,Single,Student
11494,F,22,Single,Student
11495,M,23,Single,Student
11496,M,23,Single,Student
11497,M,23,Single,Student
11498,M,48,Married,Other
11499,M,48,Married,Other
11500,M,51,Married,Other
11501,M,32,Married,Other
11502,F,34,Married,Retail
11503,F,34,Married,Retail
11504,F,43,Unspecified,Sales
11505,M,19,Single,Other
11506,M,19,Single,Other
11507,M,20,Single,Other
11508,M,28,Married,Sales
11509,F,25,Married,Executive
11510,M,24,Single,Student
11511,M,52,Married,Professional
11512,M,52,Married,Professional
11513,F,31,Married,Other
11514,M,44,Married,Other
11515,M,28,Single,Professional
11516,M,28,Single,Professional
11517,M,43,Married,Other
11518,M,43,Married,Other
11519,F,66,Unspecified,Hospitality
11520,F,44,Married,Other
11521,M,30,Unspecified,Sales
11522,M,30,Unspecified,Sales
11523,M,30,Unspecified,Sales
11524,M,55,Married,Professional
11525,F,39,Unspecified,Professional
11526,F,45,Married,Other
11527,F,32,Single,Professional
11528,M,43,Married,Other
11529,F,29,Single,Retail
11530,M,51,Unspecified,Other
11531,M,51,Unspecified,Other
11532,F,34,Married,Other
11533,M,31,Single,Trades
11534,M,38,Married,Sales
11535,M,26,Single,Professional
11536,M,26,Single,Professional
11537,M,29,Single,Professional
11538,F,33,Married,Executive
11539,F,33,Married,Executive
11540,F,31,Married,Other
11541,F,31,Married,Other
11542,F,31,Married,Other
11543,F,32,Married,Professional
11544,F,26,Single,Professional
11545,F,26,Single,Professional
11546,F,26,Single,Professional
11547,F,45,Married,Other
11548,F,45,Married,Other
11549,F,45,Married,Other
11550,F,35,Married,Other
11551,F,35,Married,Other
11552,F,49,Married,Other
11553,F,27,Single,Other
11554,F,29,Single,Professional
11555,F,29,Married,Sales
11556,M,36,Married,Other
11557,M,28,Single,Executive
11558,F,27,Single,Other
11559,F,27,Single,Other
11560,F,33,Married,Executive
11561,F,33,Married,Executive
11562,M,19,Single,Other
11563,F,29,Married,Other
11564,M,34,Married,Sales
11565,M,20,Single,Other
11566,M,20,Single,Other
11567,M,36,Married,Executive
11568,M,36,Married,Executive
11569,F,29,Single,Student
11570,M,31,Married,Executive
11571,M,31,Married,Executive
11572,M,51,Married,Other
11573,M,51,Married,Other
11574,F,27,Married,Professional
11575,F,24,Single,Hospitality
11576,M,35,Single,Other
11577,M,35,Single,Other
11578,M,43,Married,Sales
11579,F,39,Unspecified,Hospitality
11580,F,39,Unspecified,Hospitality
11581,F,19,Single,Other
11582,F,46,Married,Other
11583,F,46,Married,Other
11584,M,21,Single,Professional
11585,F,44,Married,Other
11586,F,45,Married,Executive
11587,F,45,Married,Executive
11588,F,45,Married,Executive
11589,F,45,Married,Executive
11590,F,45,Married,Executive
11591,M,17,Single,Student
11592,M,17,Single,Student
11593,M,43,Unspecified,Other
11594,M,43,Unspecified,Other
11595,M,29,Single,Professional
11596,F,43,Married,Executive
11597,M,40,Single,Sales
11598,M,40,Single,Sales
11599,M,28,Single,Professional
11600,M,23,Single,Sales
11601,F,38,Married,Other
11602,F,38,Married,Other
11603,F,33,Single,Other
11604,F,58,Unspecified,Hospitality
11605,F,58,Unspecified,Hospitality
11606,F,58,Unspecified,Hospitality
11607,F,36,Married,Other
11608,F,36,Married,Other
11609,F,60,Unspecified,Hospitality
11610,F,60,Unspecified,Hospitality
11611,M,33,Unspecified,Professional
11612,M,33,Unspecified,Professional
11613,F,28,Single,Other
11614,M,45,Unspecified,Other
11615,M,45,Unspecified,Other
11616,M,45,Unspecified,Other
11617,M,45,Unspecified,Other
11618,F,47,Married,Professional
11619,F,38,Married,Other
11620,F,38,Married,Other
11621,F,38,Married,Other
11622,M,21,Single,Retail
11623,F,56,Married,Other
11624,F,20,Single,Hospitality
11625,F,20,Single,Hospitality
11626,M,39,Married,Other
11627,F,21,Single,Student
11628,M,35,Unspecified,Trades
11629,M,29,Single,Professional
11630,M,21,Single,Other
11631,M,21,Single,Other
11632,M,50,Married,Other
11633,M,50,Married,Other
11634,F,19,Single,Retail
11635,F,45,Married,Professional
11636,F,18,Single,Professional
11637,F,18,Single,Professional
11638,M,58,Married,Trades
11639,F,41,Married,Sales
11640,F,19,Single,Other
11641,F,19,Single,Retail
11642,F,28,Single,Other
11643,F,28,Single,Other
11644,F,28,Single,Other
11645,M,42,Married,Sales
11646,M,42,Married,Sales
11647,M,29,Single,Other
11648,M,29,Single,Other
11649,M,23,Single,Trades
11650,M,23,Single,Trades
11651,F,36,Single,Other
11652,F,33,Married,Executive
11653,M,38,Married,Trades
11654,F,27,Single,Other
11655,F,47,Married,Executive
11656,M,36,Married,Trades
11657,M,36,Married,Trades
11658,F,23,Single,Professional
11659,F,22,Single,Professional
11660,F,22,Single,Professional
11661,M,33,Married,Other
11662,M,33,Married,Other
11663,F,27,Single,Other
11664,M,42,Married,Professional
11665,M,42,Married,Professional
11666,M,28,Single,Other
11667,M,28,Single,Other
11668,M,57,Married,Professional
11669,M,19,Single,Student
11670,M,32,Married,Sales
11671,M,21,Single,Other
11672,M,21,Single,Other
11673,F,29,Single,Professional
11674,F,48,Married,Other
11675,F,43,Married,Sales
11676,F,40,Married,Retail
11677,M,38,Married,Executive
11678,M,38,Married,Executive
11679,F,49,Married,Hospitality
11680,F,49,Married,Hospitality
11681,M,21,Single,Other
11682,F,35,Married,Other
11683,F,35,Married,Other
11684,M,42,Married,Trades
11685,M,31,Single,Trades
11686,M,31,Single,Trades
11687,M,25,Single,Sales
11688,M,25,Single,Sales
11689,M,25,Single,Sales
11690,F,45,Married,Hospitality
11691,F,45,Married,Hospitality
11692,F,39,Unspecified,Professional
11693,F,39,Unspecified,Professional
11694,F,35,Married,Other
11695,F,35,Married,Other
11696,M,28,Single,Trades
11697,M,29,Single,Trades
11698,M,29,Single,Trades
11699,M,28,Married,Sales
11700,M,20,Single,Student
11701,F,36,Single,Other
11702,F,63,Unspecified,Hospitality
11703,F,48,Married,Other
11704,M,44,Married,Executive
11705,M,44,Married,Executive
11706,M,44,Married,Executive
11707,M,38,Married,Trades
11708,F,35,Married,Other
11709,F,35,Married,Other
11710,F,26,Single,Professional
11711,M,32,Single,Professional
11712,M,34,Single,Other
11713,M,34,Single,Other
11714,M,34,Single,Professional
11715,M,34,Single,Sales
11716,M,34,Single,Sales
11717,M,52,Married,Other
11718,M,52,Married,Other
11719,M,52,Married,Other
11720,M,52,Married,Other
11721,F,53,Unspecified,Sales
11722,F,44,Married,Other
11723,M,19,Single,Executive
11724,M,19,Single,Executive
11725,M,40,Married,Other
11726,F,42,Married,Executive
11727,F,42,Married,Executive
11728,F,42,Married,Executive
11729,F,42,Married,Executive
11730,M,26,Single,Professional
11731,M,26,Single,Professional
11732,F,23,Single,Hospitality
11733,F,35,Unspecified,Hospitality
11734,M,39,Unspecified,Trades
11735,M,40,Married,Trades
11736,F,65,Married,Retired
11737,F,27,Single,Retail
11738,M,19,Single,Sales
11739,M,28,Married,Professional
11740,F,35,Married,Sales
11741,M,34,Single,Other
11742,M,34,Single,Other
11743,M,27,Single,Sales
11744,M,27,Single,Sales
11745,F,39,Married,Other
11746,F,26,Single,Retail
11747,F,26,Single,Retail
11748,F,34,Married,Hospitality
11749,F,34,Married,Hospitality
11750,F,29,Single,Student
11751,M,19,Single,Other
11752,M,19,Single,Other
11753,F,49,Married,Other
11754,F,49,Married,Other
11755,F,49,Married,Other
11756,M,38,Married,Trades
11757,M,38,Married,Trades
11758,F,29,Single,Professional
11759,F,29,Single,Professional
11760,F,29,Single,Professional
11761,F,29,Single,Professional
11762,M,20,Single,Student
11763,F,28,Single,Student
11764,M,36,Unspecified,Trades
11765,M,34,Married,Trades
11766,M,34,Married,Trades
11767,F,31,Married,Other
11768,F,31,Married,Other
11769,F,33,Married,Hospitality
11770,F,33,Single,Professional
11771,F,33,Single,Professional
11772,F,46,Married,Retired
11773,F,63,Married,Retired
11774,F,63,Married,Retired
11775,F,34,Single,Professional
11776,M,37,Single,Other
11777,M,37,Single,Other
11778,M,20,Single,Sales
11779,M,20,Single,Sales
11780,M,35,Single,Professional
11781,M,35,Single,Professional
11782,M,35,Single,Professional
11783,M,20,Single,Other
11784,F,39,Married,Other
11785,F,37,Married,Other
11786,F,37,Married,Other
11787,F,24,Single,Professional
11788,M,49,Married,Other
11789,F,39,Married,Other
11790,F,49,Married,Retired
11791,F,36,Unspecified,Hospitality
11792,F,36,Unspecified,Hospitality
11793,F,36,Unspecified,Hospitality
11794,M,25,Single,Trades
11795,M,25,Single,Trades
11796,M,43,Married,Professional
11797,M,43,Married,Professional
11798,F,34,Married,Other
11799,F,36,Married,Executive
11800,F,36,Married,Executive
11801,F,36,Married,Executive
11802,F,41,Married,Sales
11803,F,30,Married,Other
11804,M,28,Single,Other
11805,M,43,Married,Executive
11806,M,58,Married,Other
11807,F,28,Single,Other
11808,M,36,Unspecified,Trades
11809,F,58,Unspecified,Hospitality
11810,F,45,Unspecified,Hospitality
11811,F,45,Unspecified,Hospitality
11812,F,45,Unspecified,Hospitality
11813,F,47,Married,Other
11814,M,40,Married,Other
11815,F,45,Married,Other
11816,M,29,Married,Professional
11817,F,36,Unspecified,Other
11818,F,36,Unspecified,Other
11819,M,41,Single,Executive
11820,M,41,Single,Executive
11821,M,41,Single,Executive
11822,M,40,Married,Other
11823,M,40,Married,Other
11824,M,40,Married,Other
11825,M,40,Married,Other
11826,M,29,Single,Other
11827,F,20,Single,Retail
11828,M,43,Married,Executive
11829,M,43,Married,Executive
11830,M,43,Married,Executive
11831,M,19,Single,Sales
11832,M,19,Single,Sales
11833,M,19,Single,Sales
11834,F,36,Unspecified,Hospitality
11835,F,36,Unspecified,Hospitality
11836,M,35,Married,Sales
11837,F,21,Single,Professional
11838,F,21,Single,Professional
11839,F,38,Single,Other
11840,F,31,Married,Other
11841,F,49,Married,Other
11842,M,26,Single,Trades
11843,F,48,Married,Executive
11844,F,41,Married,Executive
11845,F,41,Married,Executive
11846,M,22,Single,Professional
11847,M,32,Married,Professional
11848,M,32,Married,Professional
11849,M,40,Married,Other
11850,M,40,Married,Other
11851,M,40,Married,Other
11852,F,38,Single,Other
11853,F,35,Single,Professional
11854,M,27,Single,Professional
11855,M,27,Single,Professional
11856,M,36,Single,Executive
11857,M,36,Single,Executive
11858,M,36,Single,Executive
11859,M,36,Single,Executive
11860,M,36,Single,Executive
11861,F,50,Unspecified,Hospitality
11862,M,27,Single,Other
11863,M,27,Single,Other
11864,M,27,Single,Other
11865,M,33,Married,Trades
11866,M,33,Married,Trades
11867,M,33,Married,Trades
11868,M,30,Single,Trades
11869,M,30,Single,Trades
11870,M,25,Single,Other
11871,M,25,Single,Other
11872,F,30,Married,Executive
11873,F,29,Single,Other
11874,F,29,Single,Other
11875,F,29,Single,Other
11876,F,36,Unspecified,Other
11877,F,45,Married,Executive
11878,F,45,Married,Executive
11879,F,45,Married,Executive
11880,F,45,Married,Executive
11881,M,40,Married,Trades
11882,M,40,Married,Trades
11883,F,36,Married,Executive
11884,M,19,Single,Student
11885,M,19,Single,Student
11886,M,29,Single,Sales
11887,M,29,Single,Sales
11888,F,24,Single,Professional
11889,F,24,Single,Professional
11890,M,43,Married,Trades
11891,M,43,Married,Trades
11892,M,43,Married,Trades
11893,F,53,Unspecified,Hospitality
11894,F,33,Married,Executive
11895,M,34,Single,Professional
11896,M,34,Single,Professional
11897,M,34,Single,Professional
11898,M,34,Single,Professional
11899,F,46,Unspecified,Hospitality
